ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,MaxDelq2PublicRecLast12M_0.0,MaxDelq2PublicRecLast12M_1.0,MaxDelq2PublicRecLast12M_2.0,MaxDelq2PublicRecLast12M_3.0,MaxDelq2PublicRecLast12M_4.0,MaxDelq2PublicRecLast12M_5.0,MaxDelq2PublicRecLast12M_6.0,MaxDelq2PublicRecLast12M_7.0,MaxDelq2PublicRecLast12M_9.0,MaxDelqEver_2.0,MaxDelqEver_3.0,MaxDelqEver_4.0,MaxDelqEver_5.0,MaxDelqEver_6.0,MaxDelqEver_7.0,MaxDelqEver_8.0
0.4918033,0.21348314,0.028720627,0.22427441,0.4556962,0.0,0.0,0.97,0.5903614,0.34615386,0.05263158,0.03,0.0,0.015151516,0.015151516,0.37068966,0.14551586,0.40625,0.0,0.6111111,0.78,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.44262296,0.20724095,0.06005222,0.24538259,0.03797468,0.31578946,0.15789473,0.25,0.084337346,0.10576923,0.0,0.25,0.0,0.0,0.0,0.112068966,0.14437367,0.0625,0.045454547,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.91803277,0.23595506,0.06527415,0.27440634,0.03797468,0.0,0.0,1.0,0.263609,0.028846154,0.0,0.33,0.041666668,0.015151516,0.015151516,0.0,0.14551586,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7704918,0.36828965,0.020887729,0.20580475,0.21518987,0.0,0.0,1.0,0.263609,0.16346154,0.05263158,0.24,0.0,0.0,0.0,0.077586204,0.023354564,0.15625,0.045454547,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.57377046,0.27715355,0.023498695,0.27968338,0.30379745,0.2631579,0.2631579,0.86,0.30120483,0.27884614,0.05263158,0.31,0.103238285,0.07575758,0.07575758,0.021551725,0.15498939,0.0625,0.045454547,0.06068164,0.71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.78688526,0.3358302,0.007832898,0.21372032,0.24050634,0.0,0.0,0.95,0.19277108,0.20192307,0.15789473,0.33,0.16666667,0.015151516,0.015151516,0.02586207,0.14551586,0.09375,0.0,0.055555556,0.36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.75409836,0.20724095,0.010443864,0.13192612,0.3164557,0.0,0.0,1.0,0.263609,0.27884614,0.15789473,0.34,0.0,0.0,0.0,0.1724138,0.09978768,0.15625,0.045454547,0.11111111,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6885246,0.20224719,0.018276762,0.16094987,0.4050633,0.10526316,0.0,0.88,0.79518074,0.32692307,0.15789473,0.21,0.0,0.015151516,0.015151516,0.030172413,0.14551586,0.125,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.60655737,0.19475655,0.002610966,0.34564644,0.050632913,0.05263158,0.05263158,1.0,0.263609,0.125,0.05263158,0.8,0.103238285,0.015151516,0.015151516,0.3577586,0.10403397,0.03125,0.045454547,0.06068164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7704918,0.3420724,0.04699739,0.32717678,0.30379745,0.0,0.0,1.0,0.263609,0.34615386,0.0,0.13,0.083333336,0.015151516,0.015151516,0.073275864,0.16135882,0.15625,0.09090909,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.44262296,0.443196,0.044386424,0.36147758,0.11392405,0.21052632,0.15789473,0.67,0.036144577,0.125,0.0,0.5,0.0,0.015151516,0.015151516,0.12068965,0.14551586,0.125,0.06749571,0.06068164,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.60655737,0.2247191,0.020887729,0.26121372,0.30379745,0.0,0.0,0.92,0.3253012,0.46153846,0.05263158,0.79,0.0,0.030303031,0.030303031,0.29310346,0.14551586,0.09375,0.045454547,0.11111111,0.83,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6557377,0.3108614,0.005221932,0.28759894,0.70886075,0.0,0.0,1.0,0.263609,0.6057692,0.21052632,0.33,0.103238285,0.09090909,0.09090909,0.19396552,0.22929937,0.5,0.09090909,0.33333334,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.852459,0.17353308,0.03133159,0.176781,0.17721519,0.0,0.0,1.0,0.263609,0.15384616,0.0,0.21,0.103238285,0.0,0.0,0.004310345,0.09978768,0.0625,0.045454547,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.55737704,0.10861423,0.002610966,0.08443272,0.20253165,0.0,0.0,1.0,0.263609,0.1826923,0.2631579,0.26,0.0,0.060606062,0.060606062,0.27155173,0.061571125,0.1875,0.045454547,0.16666667,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8360656,0.4619226,0.01305483,0.35092348,0.46835443,0.0,0.0,1.0,0.263609,0.35576922,0.05263158,0.16,0.103238285,0.0,0.0,0.00862069,0.091295116,0.25,0.045454547,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.75409836,0.2434457,0.067885116,0.27440634,0.5443038,0.0,0.0,1.0,0.263609,0.43269232,0.0,0.72,0.0,0.10606061,0.10606061,0.04310345,0.031847134,0.125,0.09090909,0.055555556,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.47540984,0.09113608,0.010443864,0.11081794,0.24050634,0.15789473,0.10526316,0.82,0.3493976,0.22115384,0.05263158,0.59,0.0,0.015151516,0.015151516,0.2025862,0.16985138,0.0625,0.09090909,0.055555556,0.71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.93442625,0.19975032,0.03133159,0.25065964,0.24050634,0.0,0.0,1.0,0.263609,0.20192307,0.0,0.52,0.103238285,0.0,0.0,0.012931035,0.14551586,0.09375,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.45901638,0.15230961,0.005221932,0.13720317,0.088607594,0.10526316,0.05263158,0.7,0.14457831,0.09615385,0.05263158,0.4,0.103238285,0.015151516,0.0,0.31034482,0.14551586,0.0625,0.045454547,0.055555556,0.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.852459,0.18601748,0.007832898,0.13720317,0.25316456,0.0,0.0,1.0,0.263609,0.20192307,0.05263158,0.25,0.7083333,0.0,0.0,0.030172413,0.14551586,0.03125,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6885246,0.22097379,0.07049608,0.29815304,0.25316456,0.05263158,0.05263158,0.95,0.15662651,0.057692308,0.0,0.29,0.103238285,0.015151516,0.015151516,0.060344826,0.14551586,0.1875,0.0,0.055555556,0.54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.704918,0.14606741,0.018276762,0.1530343,0.18987341,0.0,0.0,1.0,0.263609,0.14423077,0.05263158,0.2,0.0,0.0,0.0,0.24568966,0.18683651,0.09375,0.045454547,0.11111111,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.45901638,0.07116105,0.01305483,0.060686015,0.2278481,0.0,0.0,0.94,0.25301206,0.17307693,0.21052632,0.56,0.0,0.030303031,0.030303031,0.20689656,0.13163482,0.1875,0.22727273,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.75409836,0.09363296,0.018276762,0.116094984,0.20253165,0.0,0.0,1.0,0.263609,0.057692308,0.05263158,0.44,0.103238285,0.0,0.0,0.0,0.15711252,0.0625,0.045454547,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6229508,0.16604245,0.06266318,0.18205805,0.2658228,0.10526316,0.05263158,0.87,0.18072289,0.22115384,0.0,0.04,0.0,0.0,0.0,0.112068966,0.14551586,0.125,0.0,0.055555556,0.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.91803277,0.6479401,0.020887729,0.5488127,0.101265825,0.0,0.0,1.0,0.263609,0.07692308,0.05263158,0.0,0.103238285,0.0,0.0,0.012931035,0.14551586,0.0625,0.06749571,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5409836,0.24469413,0.002610966,0.26121372,0.2278481,0.10526316,0.10526316,0.83,0.12048193,0.10576923,0.10526316,0.39,0.0,0.015151516,0.015151516,0.0,0.12526539,0.0,0.09090909,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6393443,0.22721598,0.005221932,0.16358839,0.37974682,0.0,0.0,1.0,0.263609,0.30769232,0.2631579,0.34,0.041666668,0.045454547,0.015151516,0.20689656,0.18046708,0.21875,0.13636364,0.055555556,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6557377,0.22347066,0.020887729,0.176781,0.3164557,0.0,0.0,1.0,0.263609,0.24038461,0.21052632,0.56,0.0,0.0,0.0,0.19396552,0.16135882,0.1875,0.22727273,0.055555556,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6557377,0.18102372,0.06266318,0.22691293,0.17721519,0.05263158,0.05263158,0.87,0.18072289,0.14423077,0.0,0.27,0.0,0.0,0.0,0.21551724,0.07430998,0.125,0.09090909,0.055555556,0.88,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.90163934,0.23470661,0.005221932,0.14775726,0.20253165,0.0,0.0,1.0,0.263609,0.16346154,0.15789473,0.41,0.25,0.0,0.0,0.02586207,0.16135882,0.03125,0.045454547,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.86885244,0.08489388,0.023498695,0.092348285,0.12658228,0.0,0.0,1.0,0.263609,0.09615385,0.05263158,0.1,0.0,0.0,0.0,0.0,0.14551586,0.03125,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.57377046,0.16853933,0.010443864,0.21372032,0.30379745,0.0,0.0,0.88,0.12048193,0.23076923,0.10526316,0.38,0.125,0.015151516,0.015151516,0.06465517,0.14437367,0.21875,0.09090909,0.0,0.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7704918,0.26841447,0.18276763,0.4010554,0.12658228,0.0,0.0,0.9,0.16867469,0.09615385,0.0,0.5,0.103238285,0.0,0.0,0.0,0.14551586,0.0,0.06749571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.75409836,0.22222222,0.007832898,0.19788918,0.32911393,0.05263158,0.0,0.96,0.67469877,0.30769232,0.10526316,0.04,0.103238285,0.0,0.0,0.06465517,0.10615711,0.21875,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8852459,0.16853933,0.010443864,0.19788918,0.35443038,0.0,0.0,1.0,0.263609,0.30769232,0.05263158,0.56,0.0,0.030303031,0.030303031,0.047413792,0.02972399,0.03125,0.09090909,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.55737704,0.2596754,0.005221932,0.113456465,0.06329114,0.05263158,0.05263158,0.86,0.686747,0.067307696,0.10526316,0.43,0.103238285,0.015151516,0.015151516,0.21551724,0.15923567,0.0625,0.045454547,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.44262296,0.19101124,0.03916449,0.1292876,0.20253165,0.05263158,0.05263158,0.81,0.060240965,0.15384616,0.0,0.44,0.20833333,0.0,0.0,0.34051725,0.14551586,0.15625,0.0,0.11111111,0.86,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.55737704,0.20099875,0.002610966,0.19525066,0.32911393,0.0,0.0,1.0,0.263609,0.2596154,0.15789473,0.48,0.041666668,0.060606062,0.060606062,0.34913793,0.21231422,0.1875,0.045454547,0.11111111,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.60655737,0.18102372,0.015665796,0.124010555,0.21518987,0.0,0.0,1.0,0.263609,0.16346154,0.15789473,0.59,0.103238285,0.0,0.0,0.21551724,0.19320594,0.09375,0.09090909,0.055555556,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.57377046,0.21098627,0.023498695,0.16622691,0.49367088,0.10526316,0.10526316,0.93,0.28915662,0.3846154,0.05263158,0.43,0.0,0.030303031,0.030303031,0.2112069,0.110403396,0.15625,0.13636364,0.11111111,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6885246,0.16229713,0.015665796,0.16622691,0.25316456,0.0,0.0,0.9,0.7590361,0.20192307,0.10526316,0.29,0.0,0.030303031,0.030303031,0.28879312,0.1910828,0.0625,0.045454547,0.055555556,0.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6393443,0.26716605,0.005221932,0.19788918,0.29113925,0.05263158,0.05263158,0.85,0.48192772,0.2596154,0.21052632,0.41,0.0,0.0,0.0,0.2025862,0.14551586,0.09375,0.045454547,0.055555556,0.56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.60655737,0.21348314,0.015665796,0.21372032,0.15189873,0.0,0.0,1.0,0.263609,0.09615385,0.10526316,0.46,0.103238285,0.0,0.0,0.40086207,0.027600849,0.09375,0.13636364,0.16666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8032787,0.36953807,0.049608354,0.2823219,0.30379745,0.0,0.0,1.0,0.263609,0.23076923,0.0,0.38,0.7916667,0.0,0.0,0.10775862,0.046709128,0.09375,0.045454547,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8852459,0.21098627,0.015665796,0.36147758,0.5063291,0.0,0.0,1.0,0.263609,0.5480769,0.10526316,0.39,0.25,0.0,0.0,0.021551725,0.14551586,0.0625,0.045454547,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9508197,0.24219726,0.044386424,0.27704486,0.17721519,0.0,0.0,1.0,0.263609,0.34615386,0.0,0.2,0.6666667,0.0,0.0,0.012931035,0.14551586,0.03125,0.06749571,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.52459013,0.25842696,0.05221932,0.25065964,0.25316456,0.31578946,0.10526316,0.79,0.036144577,0.28846154,0.0,0.5,0.0,0.015151516,0.015151516,0.11637931,0.11464968,0.125,0.36363637,0.0,0.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.78688526,0.3795256,0.005221932,0.33245382,0.4050633,0.0,0.0,1.0,0.263609,0.32692307,0.05263158,0.35,0.041666668,0.030303031,0.030303031,0.03448276,0.21019109,0.09375,0.045454547,0.055555556,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.72131145,0.2481512,0.1305483,0.31134564,0.17721519,0.05263158,0.05263158,0.93,0.5903614,0.0,0.0,0.2,0.103238285,0.0,0.0,0.004310345,0.14551586,0.03125,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6229508,0.26092383,0.005221932,0.18469657,0.35443038,0.0,0.0,0.93,0.04819277,0.28846154,0.21052632,0.2,0.125,0.030303031,0.030303031,0.05172414,0.17409766,0.21875,0.045454547,0.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.91803277,0.48813984,0.09660574,0.40369394,0.06329114,0.0,0.0,1.0,0.263609,0.057692308,0.0,0.67,0.0,0.015151516,0.015151516,0.0,0.14551586,0.0,0.06749571,0.06068164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3442623,0.096129835,0.018276762,0.060686015,0.11392405,0.0,0.0,0.82,0.060240965,0.115384616,0.10526316,0.17,0.0,0.015151516,0.015151516,0.09051724,0.14551586,0.15625,0.0,0.11111111,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.86885244,0.35081148,0.067885116,0.30870712,0.16455697,0.0,0.0,1.0,0.263609,0.15384616,0.0,0.44,0.0,0.0,0.0,0.0,0.17409766,0.03125,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7704918,0.27965045,0.02610966,0.19261214,0.39240506,0.0,0.0,1.0,0.263609,0.29807693,0.10526316,0.16,0.375,0.015151516,0.015151516,0.08189655,0.025477707,0.0625,0.045454547,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.72131145,0.5355805,0.002610966,0.32453826,0.2658228,0.05263158,0.05263158,0.96,0.27710843,0.5576923,0.10526316,0.39,0.25,0.0,0.0,0.04310345,0.20169851,0.03125,0.09090909,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5081967,0.4082397,0.028720627,0.2585752,0.4556962,0.10526316,0.10526316,1.0,0.263609,0.3653846,0.15789473,0.34,0.0,0.045454547,0.045454547,0.012931035,0.14551586,0.0625,0.045454547,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.36065573,0.18227217,0.018276762,0.15567282,0.07594936,0.10526316,0.05263158,0.22,0.084337346,0.086538464,0.05263158,0.44,0.0,0.0,0.0,0.43103448,0.0,0.0625,0.045454547,0.06068164,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9672131,0.4619226,0.02610966,0.45382586,0.3164557,0.0,0.0,1.0,0.263609,0.65384614,0.05263158,0.28,0.103238285,0.0,0.0,0.012931035,0.14551586,0.0625,0.06749571,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6393443,0.24219726,0.023498695,0.24274406,0.3164557,0.05263158,0.05263158,1.0,0.263609,0.25,0.05263158,0.2,0.0,0.07575758,0.07575758,0.012931035,0.14551586,0.0625,0.0,0.055555556,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.73770493,0.2059925,0.0,0.16358839,0.4177215,0.0,0.0,1.0,0.263609,0.53846157,0.15789473,0.29,0.103238285,0.0,0.0,0.0,0.16135882,0.0625,0.13636364,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.86885244,0.2434457,0.02610966,0.24010554,0.25316456,0.0,0.0,1.0,0.263609,0.23076923,0.05263158,0.58,0.103238285,0.0,0.0,0.03448276,0.14551586,0.125,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5409836,0.28339577,0.018276762,0.28496042,0.35443038,0.05263158,0.05263158,0.84,0.21686748,0.6057692,0.10526316,0.39,0.20833333,0.0,0.0,0.31034482,0.1762208,0.21875,0.13636364,0.055555556,0.73,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7704918,0.16729088,0.007832898,0.11873351,0.30379745,0.0,0.0,1.0,0.263609,0.24038461,0.10526316,0.2,0.103238285,0.030303031,0.030303031,0.047413792,0.14551586,0.0625,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.91803277,0.27465668,0.03133159,0.34828496,0.25316456,0.0,0.0,1.0,0.263609,0.21153846,0.0,0.36,0.8333333,0.0,0.0,0.0,0.14551586,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.60655737,0.40574282,0.010443864,0.20580475,0.46835443,0.0,0.0,1.0,0.263609,0.35576922,0.21052632,0.16,0.0,0.045454547,0.030303031,0.1336207,0.18683651,0.21875,0.09090909,0.16666667,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6393443,0.4781523,0.023498695,0.29023746,0.34177214,0.05263158,0.05263158,0.97,0.10843374,0.27884614,0.05263158,0.34,0.103238285,0.0,0.0,0.030172413,0.11464968,0.125,0.045454547,0.0,0.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75409836,0.40948814,0.023498695,0.2348285,0.36708862,0.0,0.0,1.0,0.263609,0.20192307,0.10526316,0.41,0.0,0.045454547,0.045454547,0.112068966,0.15923567,0.21875,0.045454547,0.055555556,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4262295,0.18851435,0.03133159,0.15039578,0.2278481,0.05263158,0.05263158,0.84,0.91566265,0.086538464,0.0,0.26,0.625,0.0,0.0,0.36637932,0.18895966,0.21875,0.045454547,0.16666667,0.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6393443,0.2122347,0.005221932,0.18997361,0.29113925,0.05263158,0.05263158,0.96,0.14457831,0.24038461,0.21052632,0.36,0.0,0.045454547,0.045454547,0.094827585,0.14551586,0.09375,0.09090909,0.055555556,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.852459,0.17977528,0.002610966,0.15831135,0.5316456,0.0,0.0,1.0,0.263609,0.41346154,0.36842105,0.3,0.0,0.015151516,0.015151516,0.021551725,0.1910828,0.09375,0.13636364,0.0,0.35,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.852459,0.28589264,0.023498695,0.27176782,0.16455697,0.0,0.0,1.0,0.263609,0.125,0.05263158,0.54,0.0,0.0,0.0,0.12931034,0.19320594,0.09375,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.57377046,0.27715355,0.06005222,0.33509234,0.11392405,0.0,0.0,0.89,0.44578314,0.10576923,0.0,0.11,0.5,0.0,0.0,0.375,0.14551586,0.15625,0.0,0.16666667,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4918033,0.19475655,0.002610966,0.079155676,0.11392405,0.05263158,0.05263158,0.91,0.263609,0.10576923,0.15789473,0.55,0.0,0.030303031,0.030303031,0.34913793,0.19957536,0.09375,0.09090909,0.055555556,0.86,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8196721,0.19475655,0.07049608,0.2348285,0.18987341,0.0,0.0,1.0,0.263609,0.14423077,0.0,0.33,0.0,0.0,0.0,0.004310345,0.14551586,0.03125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.27868852,0.14481898,0.04699739,0.18733509,0.03797468,0.15789473,0.15789473,0.43,0.16867469,0.067307696,0.0,0.29,0.0,0.07575758,0.07575758,0.6637931,0.14649682,0.03125,0.0,0.055555556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
